case_id,activity,timestamp,resource
CASE-0216,Approved,2025-02-25 18:15:05,Linda Park
CASE-0216,Completed,2025-02-25 22:00:23,Linda Park
CASE-0217,Submitted,2025-02-04 09:09:00,Priya Sharma
CASE-0217,Reviewed,2025-02-04 13:30:39,Aisha Patel
CASE-0217,Sent Back for Correction,2025-02-04 17:02:39,Rachel Goldman
CASE-0217,Reviewed,2025-02-04 22:07:17,Rachel Goldman
CASE-0217,Approved,2025-02-05 19:06:46,Robert Dawson
CASE-0217,Completed,2025-02-05 22:14:31,Diana Vasquez
CASE-0218,Submitted,2025-02-06 11:16:00,Sarah Mitchell
CASE-0218,Reviewed,2025-02-06 13:43:24,Rachel Goldman
CASE-0218,Approved,2025-02-08 01:23:18,Robert Dawson
CASE-0218,Completed,2025-02-08 06:12:21,Diana Vasquez
CASE-0219,Submitted,2025-02-06 08:30:00,Sarah Mitchell
CASE-0219,Reviewed,2025-02-06 12:46:01,Rachel Goldman
CASE-0219,Sent Back for Correction,2025-02-06 15:55:26,Marcus Chen
CASE-0219,Reviewed,2025-02-06 19:32:55,Rachel Goldman
CASE-0219,Approved,2025-02-08 06:50:26,Christopher Hall
CASE-0219,Completed,2025-02-08 11:36:39,Robert Dawson
CASE-0220,Submitted,2025-02-13 10:32:00,Kevin Nguyen
CASE-0220,Reviewed,2025-02-13 14:30:06,Tom Henderson
CASE-0220,Approved,2025-02-14 15:46:41,Robert Dawson
CASE-0220,Completed,2025-02-14 17:32:43,Robert Dawson
CASE-0221,Submitted,2025-02-04 13:58:00,Priya Sharma
CASE-0221,Reviewed,2025-02-04 17:59:19,Rachel Goldman
CASE-0221,Approved,2025-02-06 02:49:11,Linda Park
CASE-0221,Completed,2025-02-06 07:42:49,Robert Dawson
CASE-0222,Submitted,2025-02-07 18:34:00,Sarah Mitchell
CASE-0222,Reviewed,2025-02-08 00:38:48,Rachel Goldman
CASE-0222,Approved,2025-02-09 22:44:50,Diana Vasquez
CASE-0222,Completed,2025-02-10 03:37:41,Robert Dawson
CASE-0223,Submitted,2025-02-19 13:06:00,Kevin Nguyen
CASE-0223,Reviewed,2025-02-19 15:19:23,Rachel Goldman
CASE-0223,Approved,2025-02-20 13:47:09,Diana Vasquez
CASE-0223,Completed,2025-02-20 18:40:42,Linda Park
CASE-0224,Submitted,2025-02-12 10:54:00,Sarah Mitchell
CASE-0224,Reviewed,2025-02-12 15:00:14,Marcus Chen
CASE-0224,Approved,2025-02-13 09:54:21,Robert Dawson
CASE-0224,Completed,2025-02-13 11:10:05,Robert Dawson
CASE-0225,Submitted,2025-01-31 14:43:00,Sarah Mitchell
CASE-0225,Reviewed,2025-01-31 17:33:52,Tom Henderson
CASE-0225,Approved,2025-02-03 09:47:48,Robert Dawson
CASE-0225,Completed,2025-02-03 13:30:44,Robert Dawson
CASE-0226,Submitted,2025-01-31 11:21:00,Priya Sharma
CASE-0226,Reviewed,2025-01-31 14:45:40,Rachel Goldman
CASE-0226,Approved,2025-02-02 17:23:30,Diana Vasquez
CASE-0226,Completed,2025-02-02 20:24:46,Linda Park
CASE-0227,Submitted,2025-02-03 14:41:00,Priya Sharma
CASE-0227,Reviewed,2025-02-03 19:36:40,Rachel Goldman
CASE-0227,Approved,2025-02-05 13:00:45,Diana Vasquez
CASE-0227,Completed,2025-02-05 15:19:54,Linda Park
CASE-0228,Submitted,2025-02-10 11:03:00,Kevin Nguyen
CASE-0228,Reviewed,2025-02-10 15:48:03,Marcus Chen
CASE-0228,Approved,2025-02-11 16:29:16,Robert Dawson
CASE-0228,Completed,2025-02-11 17:48:44,Robert Dawson
CASE-0229,Submitted,2025-02-10 13:14:00,James Ortega
CASE-0229,Reviewed,2025-02-10 19:25:52,Marcus Chen
CASE-0229,Approved,2025-02-12 10:49:06,Linda Park
CASE-0229,Completed,2025-02-12 12:33:57,Linda Park
CASE-0230,Submitted,2025-02-03 14:18:00,Sarah Mitchell
CASE-0230,Reviewed,2025-02-03 17:55:22,Marcus Chen
CASE-0230,Approved,2025-02-04 18:12:17,Linda Park
CASE-0230,Completed,2025-02-04 22:20:44,Robert Dawson
CASE-0231,Submitted,2025-02-24 18:31:00,Kevin Nguyen
CASE-0231,Reviewed,2025-02-25 00:17:22,Rachel Goldman
CASE-0231,Approved,2025-02-26 12:45:33,Robert Dawson
CASE-0231,Completed,2025-02-26 13:57:00,Linda Park
CASE-0232,Submitted,2025-02-06 16:10:00,Priya Sharma
CASE-0232,Reviewed,2025-02-06 19:28:18,Rachel Goldman
CASE-0232,Approved,2025-02-08 08:35:51,Diana Vasquez
CASE-0232,Completed,2025-02-08 10:10:05,Linda Park
CASE-0233,Submitted,2025-02-04 13:56:00,Sarah Mitchell
CASE-0233,Reviewed,2025-02-04 18:45:21,Marcus Chen
CASE-0233,Sent Back for Correction,2025-02-04 22:20:32,Marcus Chen
CASE-0233,Reviewed,2025-02-05 01:28:08,Marcus Chen
CASE-0233,Approved,2025-02-06 11:04:59,Robert Dawson
CASE-0233,Completed,2025-02-06 15:13:12,Linda Park
CASE-0234,Submitted,2025-02-11 12:24:00,Sarah Mitchell
CASE-0234,Reviewed,2025-02-11 17:11:23,Tom Henderson
CASE-0234,Sent Back for Correction,2025-02-11 18:48:55,Marcus Chen
CASE-0234,Reviewed,2025-02-11 22:07:31,Aisha Patel
CASE-0234,Approved,2025-02-12 22:34:35,Robert Dawson
CASE-0234,Completed,2025-02-13 02:04:14,Robert Dawson
CASE-0235,Submitted,2025-02-18 17:43:00,Priya Sharma
CASE-0235,Reviewed,2025-02-18 20:54:59,Rachel Goldman
CASE-0235,Approved,2025-02-19 15:11:25,Diana Vasquez
CASE-0235,Completed,2025-02-19 16:39:13,Linda Park
CASE-0236,Submitted,2025-02-17 11:06:00,James Ortega
CASE-0236,Reviewed,2025-02-17 15:47:03,Aisha Patel
CASE-0236,Approved,2025-02-18 15:44:51,Diana Vasquez
CASE-0236,Completed,2025-02-18 17:40:30,Linda Park
CASE-0237,Submitted,2025-02-06 14:08:00,Priya Sharma
CASE-0237,Reviewed,2025-02-06 16:37:56,Rachel Goldman
CASE-0237,Approved,2025-02-08 05:59:08,Diana Vasquez
CASE-0237,Completed,2025-02-08 09:13:17,Christopher Hall
CASE-0238,Submitted,2025-02-17 16:50:00,Kevin Nguyen
CASE-0238,Reviewed,2025-02-17 21:46:09,Rachel Goldman
CASE-0238,Sent Back for Correction,2025-02-18 00:54:01,Rachel Goldman
CASE-0238,Reviewed,2025-02-18 03:13:02,Rachel Goldman
CASE-0238,Approved,2025-02-19 12:14:29,Robert Dawson
CASE-0238,Completed,2025-02-19 13:47:34,Linda Park
CASE-0239,Submitted,2025-02-12 11:20:00,James Ortega
CASE-0239,Reviewed,2025-02-12 15:04:58,Rachel Goldman
CASE-0239,Approved,2025-02-14 01:18:55,Robert Dawson
CASE-0239,Completed,2025-02-14 02:52:18,Linda Park
CASE-0240,Submitted,2025-02-17 08:09:00,Priya Sharma
CASE-0240,Reviewed,2025-02-17 13:23:50,Aisha Patel
CASE-0240,Approved,2025-02-18 10:54:02,Robert Dawson
CASE-0240,Completed,2025-02-18 15:44:59,Robert Dawson
CASE-0241,Submitted,2025-02-10 10:14:00,Sarah Mitchell
CASE-0241,Reviewed,2025-02-10 14:02:15,Rachel Goldman
CASE-0241,Approved,2025-02-11 16:00:13,Diana Vasquez
CASE-0241,Completed,2025-02-11 18:34:42,Linda Park
CASE-0242,Submitted,2025-02-07 14:22:00,Priya Sharma
CASE-0242,Reviewed,2025-02-07 17:17:39,Marcus Chen
CASE-0242,Approved,2025-02-10 07:06:20,Robert Dawson
CASE-0242,Completed,2025-02-10 09:36:18,Linda Park
CASE-0243,Submitted,2025-02-05 15:23:00,Sarah Mitchell
CASE-0243,Reviewed,2025-02-05 19:27:32,Rachel Goldman
CASE-0243,Approved,2025-02-07 05:16:20,Robert Dawson
CASE-0243,Completed,2025-02-07 08:27:17,Diana Vasquez
CASE-0244,Submitted,2025-02-11 08:26:00,Sarah Mitchell
CASE-0244,Reviewed,2025-02-11 10:41:05,Marcus Chen
CASE-0244,Approved,2025-02-12 11:32:03,Robert Dawson
CASE-0244,Completed,2025-02-12 12:42:41,Diana Vasquez
CASE-0245,Submitted,2025-02-14 11:12:00,Priya Sharma
CASE-0245,Reviewed,2025-02-14 13:31:13,Marcus Chen
CASE-0245,Approved,2025-02-15 20:23:23,Diana Vasquez
CASE-0245,Completed,2025-02-16 00:04:34,Diana Vasquez
CASE-0246,Submitted,2025-03-03 10:46:00,Priya Sharma
CASE-0246,Reviewed,2025-03-03 15:57:14,Marcus Chen
CASE-0246,Approved,2025-03-04 12:32:24,Christopher Hall
CASE-0246,Completed,2025-03-04 13:47:15,Linda Park
CASE-0247,Submitted,2025-02-18 16:51:00,Sarah Mitchell
CASE-0247,Reviewed,2025-02-18 20:19:22,Tom Henderson
CASE-0247,Approved,2025-02-19 23:43:34,Linda Park
CASE-0247,Completed,2025-02-20 00:50:09,Linda Park
CASE-0248,Submitted,2025-02-10 12:51:00,Kevin Nguyen
CASE-0248,Reviewed,2025-02-10 18:41:57,Marcus Chen
CASE-0248,Approved,2025-02-12 05:28:12,Linda Park
CASE-0248,Completed,2025-02-12 08:07:19,Linda Park
CASE-0249,Submitted,2025-02-24 14:46:00,Kevin Nguyen
CASE-0249,Reviewed,2025-02-24 17:52:22,Marcus Chen
CASE-0249,Approved,2025-02-25 20:25:48,Linda Park
CASE-0249,Completed,2025-02-25 23:22:35,Robert Dawson
CASE-0250,Submitted,2025-02-11 12:53:00,Kevin Nguyen
CASE-0250,Reviewed,2025-02-11 16:14:13,Aisha Patel
CASE-0250,Sent Back for Correction,2025-02-11 18:18:16,Rachel Goldman
CASE-0250,Reviewed,2025-02-12 00:27:46,Marcus Chen
CASE-0250,Approved,2025-02-13 11:36:11,Robert Dawson
CASE-0250,Completed,2025-02-13 15:59:17,Linda Park
CASE-0251,Submitted,2025-02-10 10:34:00,James Ortega
CASE-0251,Reviewed,2025-02-10 14:35:41,Rachel Goldman
CASE-0251,Sent Back for Correction,2025-02-10 16:52:45,Tom Henderson
CASE-0251,Reviewed,2025-02-10 22:29:16,Marcus Chen
CASE-0251,Approved,2025-02-12 05:14:13,Christopher Hall
CASE-0251,Completed,2025-02-12 07:06:39,Linda Park
CASE-0252,Submitted,2025-02-17 09:17:00,Priya Sharma
CASE-0252,Reviewed,2025-02-17 15:16:10,Tom Henderson
CASE-0252,Approved,2025-02-19 08:14:36,Robert Dawson
CASE-0252,Completed,2025-02-19 11:33:16,Diana Vasquez
CASE-0253,Submitted,2025-02-11 14:24:00,Kevin Nguyen
CASE-0253,Reviewed,2025-02-11 16:31:01,Marcus Chen
CASE-0253,Sent Back for Correction,2025-02-11 18:39:25,Rachel Goldman
CASE-0253,Reviewed,2025-02-12 00:09:00,Rachel Goldman
CASE-0253,Approved,2025-02-13 00:45:24,Diana Vasquez
CASE-0253,Completed,2025-02-13 04:59:52,Linda Park
CASE-0254,Submitted,2025-02-11 13:56:00,Priya Sharma
CASE-0254,Reviewed,2025-02-11 16:17:14,Rachel Goldman
CASE-0254,Approved,2025-02-12 13:08:07,Linda Park
CASE-0254,Completed,2025-02-12 15:44:06,Robert Dawson
CASE-0255,Submitted,2025-02-20 16:42:00,Priya Sharma
CASE-0255,Reviewed,2025-02-20 22:37:27,Aisha Patel
CASE-0255,Approved,2025-02-22 13:24:00,Linda Park
CASE-0255,Completed,2025-02-22 18:09:19,Linda Park
CASE-0256,Submitted,2025-02-17 10:34:00,Priya Sharma
CASE-0256,Reviewed,2025-02-17 13:39:25,Aisha Patel
CASE-0256,Approved,2025-02-19 02:21:14,Robert Dawson
CASE-0256,Completed,2025-02-19 06:03:29,Robert Dawson
CASE-0257,Submitted,2025-02-25 13:40:00,Priya Sharma
CASE-0257,Reviewed,2025-02-25 16:44:24,Rachel Goldman
CASE-0257,Approved,2025-02-26 20:57:29,Linda Park
CASE-0257,Completed,2025-02-26 22:54:50,Linda Park
CASE-0258,Submitted,2025-03-03 11:08:00,James Ortega
CASE-0258,Reviewed,2025-03-03 16:50:06,Aisha Patel
CASE-0258,Approved,2025-03-05 00:17:12,Christopher Hall
CASE-0258,Completed,2025-03-05 04:12:25,Christopher Hall
CASE-0259,Submitted,2025-02-10 15:41:00,Priya Sharma
CASE-0259,Reviewed,2025-02-10 20:55:53,Aisha Patel
CASE-0259,Approved,2025-02-11 17:15:21,Linda Park
CASE-0259,Completed,2025-02-11 20:18:54,Linda Park
CASE-0260,Submitted,2025-02-14 13:14:00,Kevin Nguyen
CASE-0260,Reviewed,2025-02-14 15:54:49,Aisha Patel
CASE-0260,Approved,2025-02-17 05:36:31,Linda Park
CASE-0260,Completed,2025-02-17 10:49:01,Linda Park
CASE-0261,Submitted,2025-02-17 08:22:00,Kevin Nguyen
CASE-0261,Reviewed,2025-02-17 11:58:34,Tom Henderson
CASE-0261,Approved,2025-02-18 13:00:46,Diana Vasquez
CASE-0261,Completed,2025-02-18 15:46:54,Christopher Hall
CASE-0262,Submitted,2025-02-24 12:56:00,Priya Sharma
CASE-0262,Reviewed,2025-02-24 15:16:35,Rachel Goldman
CASE-0262,Approved,2025-02-25 10:45:04,Linda Park
CASE-0262,Completed,2025-02-25 14:28:00,Diana Vasquez
CASE-0263,Submitted,2025-02-24 09:02:00,Sarah Mitchell
CASE-0263,Reviewed,2025-02-24 14:47:39,Aisha Patel
CASE-0263,Approved,2025-02-25 15:23:14,Robert Dawson
CASE-0263,Completed,2025-02-25 17:53:47,Linda Park
CASE-0264,Submitted,2025-02-19 14:59:00,James Ortega
CASE-0264,Reviewed,2025-02-19 19:12:11,Marcus Chen
CASE-0264,Approved,2025-02-21 04:46:08,Diana Vasquez
CASE-0264,Completed,2025-02-21 08:10:48,Christopher Hall
CASE-0265,Submitted,2025-02-10 09:56:00,James Ortega
CASE-0265,Reviewed,2025-02-10 13:27:42,Tom Henderson
CASE-0265,Approved,2025-02-11 11:53:59,Robert Dawson
CASE-0265,Completed,2025-02-11 13:54:35,Linda Park
CASE-0266,Submitted,2025-02-24 10:26:00,Priya Sharma
CASE-0266,Reviewed,2025-02-24 12:54:42,Rachel Goldman
CASE-0266,Approved,2025-02-25 16:16:47,Robert Dawson
CASE-0266,Completed,2025-02-25 19:18:48,Diana Vasquez
CASE-0267,Submitted,2025-02-10 13:45:00,Kevin Nguyen
CASE-0267,Reviewed,2025-02-10 17:14:27,Marcus Chen
CASE-0267,Approved,2025-02-12 01:32:48,Diana Vasquez
CASE-0267,Completed,2025-02-12 06:14:47,Christopher Hall
CASE-0268,Submitted,2025-02-24 13:39:00,Kevin Nguyen
CASE-0268,Reviewed,2025-02-24 17:11:55,Tom Henderson
CASE-0268,Approved,2025-02-25 20:21:58,Diana Vasquez
CASE-0268,Completed,2025-02-25 23:29:16,Linda Park
CASE-0269,Submitted,2025-03-03 09:58:00,Kevin Nguyen
CASE-0269,Reviewed,2025-03-03 11:46:36,Rachel Goldman
CASE-0269,Approved,2025-03-04 23:08:48,Linda Park
CASE-0269,Completed,2025-03-05 01:55:08,Robert Dawson
CASE-0270,Submitted,2025-02-17 09:15:00,Sarah Mitchell
CASE-0270,Reviewed,2025-02-17 14:52:14,Rachel Goldman
CASE-0270,Approved,2025-02-19 05:29:28,Linda Park
CASE-0270,Completed,2025-02-19 10:19:13,Robert Dawson
CASE-0271,Submitted,2025-02-13 11:43:00,Sarah Mitchell
CASE-0271,Reviewed,2025-02-13 14:10:56,Tom Henderson
CASE-0271,Approved,2025-02-14 12:03:26,Linda Park
CASE-0271,Completed,2025-02-14 15:24:48,Robert Dawson
CASE-0272,Submitted,2025-02-10 09:07:00,James Ortega
CASE-0272,Reviewed,2025-02-10 13:13:07,Rachel Goldman
CASE-0272,Approved,2025-02-12 06:10:51,Diana Vasquez
CASE-0272,Completed,2025-02-12 09:07:27,Diana Vasquez
CASE-0273,Submitted,2025-02-10 14:47:00,James Ortega
CASE-0273,Reviewed,2025-02-10 16:47:12,Aisha Patel
CASE-0273,Approved,2025-02-12 04:41:37,Robert Dawson
CASE-0273,Completed,2025-02-12 08:57:12,Robert Dawson
CASE-0274,Submitted,2025-02-13 08:04:00,Sarah Mitchell
CASE-0274,Reviewed,2025-02-13 13:24:40,Marcus Chen
CASE-0274,Approved,2025-02-15 01:04:04,Robert Dawson
CASE-0274,Completed,2025-02-15 02:38:34,Robert Dawson
CASE-0275,Submitted,2025-02-27 15:44:00,James Ortega
CASE-0275,Reviewed,2025-02-27 20:45:38,Aisha Patel
CASE-0275,Approved,2025-03-01 08:23:55,Christopher Hall
CASE-0275,Completed,2025-03-01 11:57:25,Robert Dawson
CASE-0276,Submitted,2025-02-10 14:21:00,James Ortega
CASE-0276,Reviewed,2025-02-10 20:03:25,Marcus Chen
CASE-0276,Approved,2025-02-12 09:19:41,Christopher Hall
CASE-0276,Completed,2025-02-12 11:26:05,Linda Park
CASE-0277,Submitted,2025-02-28 09:20:00,Priya Sharma
CASE-0277,Reviewed,2025-02-28 15:14:32,Aisha Patel
CASE-0277,Approved,2025-03-02 21:25:57,Robert Dawson
CASE-0277,Completed,2025-03-02 23:54:10,Robert Dawson
CASE-0278,Submitted,2025-02-25 09:01:00,James Ortega
CASE-0278,Reviewed,2025-02-25 10:45:35,Rachel Goldman
CASE-0278,Approved,2025-02-26 22:43:38,Robert Dawson
CASE-0278,Completed,2025-02-27 00:53:46,Diana Vasquez
CASE-0279,Submitted,2025-02-24 11:04:00,Kevin Nguyen
CASE-0279,Reviewed,2025-02-24 17:01:48,Marcus Chen
CASE-0279,Approved,2025-02-26 00:36:28,Christopher Hall
CASE-0279,Completed,2025-02-26 05:04:33,Robert Dawson
CASE-0280,Submitted,2025-02-17 13:12:00,Sarah Mitchell
CASE-0280,Reviewed,2025-02-17 16:16:47,Aisha Patel
CASE-0280,Approved,2025-02-18 23:18:40,Robert Dawson
CASE-0280,Completed,2025-02-19 03:25:47,Linda Park
CASE-0281,Submitted,2025-02-17 10:47:00,Priya Sharma
CASE-0281,Reviewed,2025-02-17 14:42:40,Marcus Chen
CASE-0281,Approved,2025-02-19 04:06:16,Linda Park
CASE-0281,Completed,2025-02-19 08:42:04,Diana Vasquez
CASE-0282,Submitted,2025-03-05 11:06:00,Kevin Nguyen
CASE-0282,Reviewed,2025-03-05 13:29:36,Aisha Patel
CASE-0282,Sent Back for Correction,2025-03-05 16:45:16,Tom Henderson
CASE-0282,Reviewed,2025-03-05 19:46:52,Marcus Chen
CASE-0282,Approved,2025-03-07 01:51:39,Linda Park
CASE-0282,Completed,2025-03-07 06:32:41,Robert Dawson
CASE-0283,Submitted,2025-02-18 17:49:00,Kevin Nguyen
CASE-0283,Reviewed,2025-02-18 21:57:30,Marcus Chen
CASE-0283,Sent Back for Correction,2025-02-19 00:51:50,Tom Henderson
CASE-0283,Reviewed,2025-02-19 05:37:20,Aisha Patel
CASE-0283,Approved,2025-02-20 01:40:44,Linda Park
CASE-0283,Completed,2025-02-20 03:30:43,Robert Dawson
CASE-0284,Submitted,2025-02-17 15:34:00,James Ortega
CASE-0284,Reviewed,2025-02-17 19:26:43,Marcus Chen
CASE-0284,Approved,2025-02-18 21:12:19,Robert Dawson
CASE-0284,Completed,2025-02-18 23:31:07,Christopher Hall
CASE-0285,Submitted,2025-02-17 10:56:00,Sarah Mitchell
CASE-0285,Reviewed,2025-02-17 13:28:53,Rachel Goldman
CASE-0285,Sent Back for Correction,2025-02-17 15:00:24,Rachel Goldman
CASE-0285,Reviewed,2025-02-17 17:15:24,Tom Henderson
CASE-0285,Approved,2025-02-18 21:46:12,Robert Dawson
CASE-0285,Completed,2025-02-19 00:56:27,Robert Dawson
CASE-0286,Submitted,2025-02-18 12:58:00,James Ortega
CASE-0286,Reviewed,2025-02-18 19:05:32,Rachel Goldman
CASE-0286,Approved,2025-02-19 15:52:11,Christopher Hall
CASE-0286,Completed,2025-02-19 20:30:02,Linda Park
CASE-0287,Submitted,2025-02-10 15:13:00,James Ortega
CASE-0287,Reviewed,2025-02-10 19:42:26,Rachel Goldman
CASE-0287,Sent Back for Correction,2025-02-10 22:29:22,Tom Henderson
CASE-0287,Reviewed,2025-02-11 02:44:53,Marcus Chen
CASE-0287,Approved,2025-02-12 05:23:44,Diana Vasquez
CASE-0287,Completed,2025-02-12 09:34:53,Linda Park
CASE-0288,Submitted,2025-02-27 11:41:00,Priya Sharma
CASE-0288,Reviewed,2025-02-27 16:57:35,Rachel Goldman
CASE-0288,Approved,2025-02-28 18:43:33,Robert Dawson
CASE-0288,Completed,2025-02-28 21:38:54,Robert Dawson
CASE-0289,Submitted,2025-02-24 16:48:00,Kevin Nguyen
CASE-0289,Reviewed,2025-02-24 20:45:31,Rachel Goldman
CASE-0289,Approved,2025-02-26 01:07:55,Diana Vasquez
CASE-0289,Completed,2025-02-26 02:44:58,Linda Park
CASE-0290,Submitted,2025-02-27 08:58:00,James Ortega
CASE-0290,Reviewed,2025-02-27 14:26:39,Tom Henderson
CASE-0290,Approved,2025-03-01 05:05:38,Linda Park
CASE-0290,Completed,2025-03-01 08:11:35,Robert Dawson
CASE-0291,Submitted,2025-02-25 08:52:00,James Ortega
CASE-0291,Reviewed,2025-02-25 11:27:24,Rachel Goldman
CASE-0291,Approved,2025-02-26 20:50:12,Christopher Hall
CASE-0291,Completed,2025-02-27 01:45:46,Robert Dawson
CASE-0292,Submitted,2025-02-25 16:05:00,Priya Sharma
CASE-0292,Reviewed,2025-02-25 21:30:03,Rachel Goldman
CASE-0292,Approved,2025-02-27 14:27:35,Christopher Hall
CASE-0292,Completed,2025-02-27 17:57:13,Linda Park
CASE-0293,Submitted,2025-03-03 14:20:00,Sarah Mitchell
CASE-0293,Reviewed,2025-03-03 19:15:47,Tom Henderson
CASE-0293,Approved,2025-03-04 17:28:27,Linda Park
CASE-0293,Completed,2025-03-04 20:40:47,Linda Park
CASE-0294,Submitted,2025-02-21 16:37:00,James Ortega
CASE-0294,Reviewed,2025-02-21 22:54:35,Rachel Goldman
CASE-0294,Approved,2025-02-24 04:55:05,Robert Dawson
CASE-0294,Completed,2025-02-24 06:50:04,Linda Park
CASE-0295,Submitted,2025-02-17 09:40:00,James Ortega
CASE-0295,Reviewed,2025-02-17 15:17:14,Rachel Goldman
CASE-0295,Approved,2025-02-18 20:31:45,Christopher Hall
CASE-0295,Completed,2025-02-19 00:10:32,Robert Dawson
CASE-0296,Submitted,2025-02-28 11:05:00,James Ortega
CASE-0296,Reviewed,2025-02-28 17:06:03,Marcus Chen
CASE-0296,Approved,2025-03-02 21:26:33,Linda Park
CASE-0296,Completed,2025-03-02 22:45:22,Christopher Hall
CASE-0297,Submitted,2025-02-20 09:23:00,James Ortega
CASE-0297,Reviewed,2025-02-20 12:36:20,Rachel Goldman
CASE-0297,Approved,2025-02-22 04:31:45,Robert Dawson
CASE-0297,Completed,2025-02-22 08:41:50,Linda Park
CASE-0298,Submitted,2025-02-20 09:42:00,Priya Sharma
CASE-0298,Reviewed,2025-02-20 13:56:02,Rachel Goldman
CASE-0298,Approved,2025-02-22 03:30:41,Diana Vasquez
CASE-0298,Completed,2025-02-22 07:03:27,Linda Park
CASE-0299,Submitted,2025-02-17 16:40:00,James Ortega
CASE-0299,Reviewed,2025-02-17 22:58:53,Rachel Goldman
CASE-0299,Approved,2025-02-19 00:02:59,Robert Dawson
CASE-0299,Completed,2025-02-19 01:40:12,Linda Park
CASE-0300,Submitted,2025-02-17 10:10:00,Priya Sharma
CASE-0300,Reviewed,2025-02-17 16:30:06,Rachel Goldman
CASE-0300,Approved,2025-02-18 23:03:42,Christopher Hall
CASE-0300,Completed,2025-02-19 03:44:10,Linda Park
CASE-0301,Submitted,2025-02-25 12:15:00,Kevin Nguyen
CASE-0301,Reviewed,2025-02-25 18:24:03,Aisha Patel
CASE-0301,Approved,2025-02-27 01:58:32,Christopher Hall
CASE-0301,Completed,2025-02-27 03:33:13,Linda Park
CASE-0302,Submitted,2025-02-25 07:35:00,Priya Sharma
CASE-0302,Reviewed,2025-02-25 12:16:25,Rachel Goldman
CASE-0302,Sent Back for Correction,2025-02-25 14:49:29,Tom Henderson
CASE-0302,Reviewed,2025-02-25 20:23:58,Rachel Goldman
CASE-0302,Approved,2025-02-27 10:17:24,Linda Park
CASE-0302,Completed,2025-02-27 14:16:03,Linda Park
CASE-0303,Submitted,2025-02-17 10:47:00,Kevin Nguyen
CASE-0303,Reviewed,2025-02-17 13:00:17,Tom Henderson
CASE-0303,Approved,2025-02-19 04:44:55,Robert Dawson
CASE-0303,Completed,2025-02-19 08:39:07,Diana Vasquez
CASE-0304,Submitted,2025-02-24 12:49:00,Kevin Nguyen
CASE-0304,Reviewed,2025-02-24 18:42:34,Marcus Chen
CASE-0304,Approved,2025-02-26 07:04:14,Linda Park
CASE-0304,Completed,2025-02-26 08:32:05,Christopher Hall
CASE-0305,Submitted,2025-02-18 09:22:00,Priya Sharma
CASE-0305,Reviewed,2025-02-18 14:02:52,Aisha Patel
CASE-0305,Approved,2025-02-20 06:08:49,Robert Dawson
CASE-0305,Completed,2025-02-20 11:22:23,Christopher Hall
CASE-0306,Submitted,2025-02-24 11:53:00,Kevin Nguyen
CASE-0306,Reviewed,2025-02-24 16:39:43,Aisha Patel
CASE-0306,Approved,2025-02-26 02:42:49,Robert Dawson
CASE-0306,Completed,2025-02-26 06:31:26,Christopher Hall
CASE-0307,Submitted,2025-03-03 08:11:00,James Ortega
CASE-0307,Reviewed,2025-03-03 11:32:15,Rachel Goldman
CASE-0307,Approved,2025-03-04 23:09:43,Linda Park
CASE-0307,Completed,2025-03-05 04:11:07,Robert Dawson
CASE-0308,Submitted,2025-02-14 09:32:00,James Ortega
CASE-0308,Reviewed,2025-02-14 14:55:06,Marcus Chen
CASE-0308,Approved,2025-02-17 00:31:50,Robert Dawson
CASE-0308,Completed,2025-02-17 04:40:39,Diana Vasquez
CASE-0309,Submitted,2025-02-24 15:55:00,Priya Sharma
CASE-0309,Reviewed,2025-02-24 19:58:35,Rachel Goldman
CASE-0309,Approved,2025-02-26 09:36:14,Linda Park
CASE-0309,Completed,2025-02-26 11:48:30,Robert Dawson
CASE-0310,Submitted,2025-02-25 13:27:00,Kevin Nguyen
CASE-0310,Reviewed,2025-02-25 19:02:45,Aisha Patel
CASE-0310,Approved,2025-02-27 03:11:38,Robert Dawson
CASE-0310,Completed,2025-02-27 06:10:33,Diana Vasquez
CASE-0311,Submitted,2025-03-07 09:25:00,Sarah Mitchell
CASE-0311,Reviewed,2025-03-07 11:00:37,Rachel Goldman
CASE-0311,Approved,2025-03-08 15:26:24,Robert Dawson
CASE-0311,Completed,2025-03-08 18:52:39,Linda Park
CASE-0312,Submitted,2025-02-24 10:56:00,James Ortega
CASE-0312,Reviewed,2025-02-24 12:45:15,Tom Henderson
CASE-0312,Approved,2025-02-26 05:51:29,Linda Park
CASE-0312,Completed,2025-02-26 10:50:45,Diana Vasquez
CASE-0313,Submitted,2025-02-24 09:41:00,James Ortega
CASE-0313,Reviewed,2025-02-24 15:10:15,Marcus Chen
CASE-0313,Approved,2025-02-25 22:01:41,Linda Park
CASE-0313,Completed,2025-02-26 03:21:19,Robert Dawson
CASE-0314,Submitted,2025-03-03 09:15:00,James Ortega
CASE-0314,Reviewed,2025-03-03 11:15:14,Rachel Goldman
CASE-0314,Approved,2025-03-04 23:16:57,Linda Park
CASE-0314,Completed,2025-03-05 00:47:07,Linda Park
CASE-0315,Submitted,2025-02-21 08:58:00,Priya Sharma
CASE-0315,Reviewed,2025-02-21 11:00:28,Marcus Chen
CASE-0315,Sent Back for Correction,2025-02-21 12:22:06,Rachel Goldman
CASE-0315,Reviewed,2025-02-21 14:37:09,Marcus Chen
CASE-0315,Approved,2025-02-23 18:57:04,Robert Dawson
